"plec","waga","wiek","wojewodztwo","podregion66","godzin_internetu","rok"
"mężczyzna",1.72261309454657,"35-44 lata","Podlaskie","BIAŁOSTOCKI",3,"2009"
"kobieta",0,"35-44 lata","Podlaskie","BIAŁOSTOCKI",6,"2009"
"mężczyzna",0.602190462528462,"45-59 lat","Podlaskie","BIAŁOSTOCKI",1,"2009"
"kobieta",0.492837492005181,"45-59 lat","Podlaskie","BIAŁOSTOCKI",4,"2009"
"mężczyzna",1.24040743435601,"25-34 lata","Podlaskie","BIAŁOSTOCKI",30,"2009"
"mężczyzna",0.511360186573099,"65+ lat","Podlaskie","BIAŁOSTOCKI",4,"2009"
"kobieta",0.543463844086371,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"mężczyzna",0.496959028202787,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"kobieta",0.431898498331549,"25-34 lata","Podlaskie","BIAŁOSTOCKI",8,"2009"
"kobieta",0.281223128754212,"60-64 lata","Podlaskie","BIAŁOSTOCKI",1,"2009"
"mężczyzna",1.11418790624947,"25-34 lata","Podlaskie","BIAŁOSTOCKI",16,"2009"
"kobieta",0.968321443694397,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"kobieta",1.36023093498825,"35-44 lata","Podlaskie","BIAŁOSTOCKI",5,"2009"
"mężczyzna",1.52108148015344,"35-44 lata","Podlaskie","BIAŁOSTOCKI",26,"2009"
"mężczyzna",2.06918550280996,"35-44 lata","Podlaskie","BIAŁOSTOCKI",20,"2009"
"kobieta",1.85037433411697,"35-44 lata","Podlaskie","BIAŁOSTOCKI",9,"2009"
"mężczyzna",0.496432710109992,"25-34 lata","Podlaskie","BIAŁOSTOCKI",28,"2009"
"kobieta",0.445325215771455,"45-59 lat","Podlaskie","BIAŁOSTOCKI",9,"2009"
"mężczyzna",1.17074671576767,"25-34 lata","Podlaskie","BIAŁOSTOCKI",40,"2009"
"kobieta",0.709798572301704,"45-59 lat","Podlaskie","BIAŁOSTOCKI",6,"2009"
"kobieta",1.74287983216467,"do 24 lat","Podlaskie","BIAŁOSTOCKI",7,"2009"
"mężczyzna",1.24040743435601,"25-34 lata","Podlaskie","BIAŁOSTOCKI",6,"2009"
"kobieta",0.590359974317309,"45-59 lat","Podlaskie","BIAŁOSTOCKI",6,"2009"
"mężczyzna",0.631485090373885,"45-59 lat","Podlaskie","BIAŁOSTOCKI",2,"2009"
"mężczyzna",0.521176497674574,"45-59 lat","Podlaskie","BIAŁOSTOCKI",14,"2009"
"kobieta",0.426535014275458,"45-59 lat","Podlaskie","BIAŁOSTOCKI",6,"2009"
"kobieta",0.968321443694397,"25-34 lata","Podlaskie","BIAŁOSTOCKI",5,"2009"
"mężczyzna",1.11418790624947,"25-34 lata","Podlaskie","BIAŁOSTOCKI",19,"2009"
"mężczyzna",1.73587547429948,"35-44 lata","Podlaskie","BIAŁOSTOCKI",1,"2009"
"kobieta",1.74287983216467,"do 24 lat","Podlaskie","BIAŁOSTOCKI",35,"2009"
"mężczyzna",0.892662942443407,"25-34 lata","Podlaskie","BIAŁOSTOCKI",50,"2009"
"kobieta",1.0080585100781,"25-34 lata","Podlaskie","BIAŁOSTOCKI",1,"2009"
"kobieta",0.825501558444824,"25-34 lata","Podlaskie","BIAŁOSTOCKI",5,"2009"
"mężczyzna",0.763030355945601,"do 24 lat","Podlaskie","BIAŁOSTOCKI",50,"2009"
"mężczyzna",0.927175667809731,"do 24 lat","Podlaskie","BIAŁOSTOCKI",34,"2009"
"mężczyzna",0.927175667809731,"do 24 lat","Podlaskie","BIAŁOSTOCKI",40,"2009"
"mężczyzna",1.11418790624947,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"kobieta",0.968321443694397,"25-34 lata","Podlaskie","BIAŁOSTOCKI",70,"2009"
"mężczyzna",0.905703337501999,"45-59 lat","Podlaskie","BIAŁOSTOCKI",3,"2009"
"kobieta",1.00287454028499,"do 24 lat","Podlaskie","BIAŁOSTOCKI",4,"2009"
"mężczyzna",2.86183391603902,"do 24 lat","Podlaskie","BIAŁOSTOCKI",20,"2009"
"kobieta",0.851069913880349,"35-44 lata","Podlaskie","BIAŁOSTOCKI",14,"2009"
"mężczyzna",2.21830209497782,"35-44 lata","Podlaskie","BIAŁOSTOCKI",21,"2009"
"kobieta",2.13707093921585,"45-59 lat","Podlaskie","BIAŁOSTOCKI",2,"2009"
"mężczyzna",2.12691800639644,"60-64 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"mężczyzna",1.43091695760317,"do 24 lat","Podlaskie","BIAŁOSTOCKI",10,"2009"
"mężczyzna",0.949555963047069,"25-34 lata","Podlaskie","BIAŁOSTOCKI",5,"2009"
"kobieta",0.825242668174723,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"kobieta",0.463705330796264,"45-59 lat","Podlaskie","BIAŁOSTOCKI",8,"2009"
"kobieta",1.0080585100781,"25-34 lata","Podlaskie","BIAŁOSTOCKI",20,"2009"
"kobieta",0.874811229730076,"65+ lat","Podlaskie","BIAŁOSTOCKI",2,"2009"
"kobieta",1.1176837238602,"35-44 lata","Podlaskie","BIAŁOSTOCKI",3,"2009"
"kobieta",1.54560340626157,"45-59 lat","Podlaskie","BIAŁOSTOCKI",6,"2009"
"mężczyzna",1.72298369993723,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"kobieta",0.968321443694397,"25-34 lata","Podlaskie","BIAŁOSTOCKI",35,"2009"
"kobieta",0.620410413299766,"25-34 lata","Podlaskie","BIAŁOSTOCKI",12,"2009"
"kobieta",0.431898498331549,"25-34 lata","Podlaskie","BIAŁOSTOCKI",6,"2009"
"kobieta",0.385373419812169,"60-64 lata","Podlaskie","BIAŁOSTOCKI",2,"2009"
"mężczyzna",3.23918914007658,"do 24 lat","Podlaskie","BIAŁOSTOCKI",1,"2009"
"kobieta",2.17853594945517,"25-34 lata","Podlaskie","BIAŁOSTOCKI",5,"2009"
"kobieta",2.66334454480907,"do 24 lat","Podlaskie","BIAŁOSTOCKI",2,"2009"
"kobieta",2.66334454480907,"do 24 lat","Podlaskie","BIAŁOSTOCKI",1,"2009"
"kobieta",0.942400658787264,"60-64 lata","Podlaskie","BIAŁOSTOCKI",3,"2009"
"mężczyzna",0.927071766635681,"60-64 lata","Podlaskie","BIAŁOSTOCKI",5,"2009"
"kobieta",0.390112831506052,"45-59 lat","Podlaskie","BIAŁOSTOCKI",10,"2009"
"mężczyzna",0.6419333852086,"do 24 lat","Podlaskie","BIAŁOSTOCKI",63,"2009"
"mężczyzna",1.01938030154513,"25-34 lata","Podlaskie","BIAŁOSTOCKI",2,"2009"
"kobieta",0.885925793403901,"25-34 lata","Podlaskie","BIAŁOSTOCKI",3,"2009"
"kobieta",0.875246798959678,"do 24 lat","Podlaskie","BIAŁOSTOCKI",28,"2009"
"kobieta",0.646903884544714,"45-59 lat","Podlaskie","BIAŁOSTOCKI",3,"2009"
"kobieta",0.673886953163465,"45-59 lat","Podlaskie","BIAŁOSTOCKI",80,"2009"
"kobieta",0.87364613150257,"25-34 lata","Podlaskie","BIAŁOSTOCKI",2,"2009"
"kobieta",0.854193069360456,"25-34 lata","Podlaskie","BIAŁOSTOCKI",12,"2009"
"mężczyzna",0.982867408216191,"25-34 lata","Podlaskie","BIAŁOSTOCKI",25,"2009"
"mężczyzna",1.11418790624947,"25-34 lata","Podlaskie","BIAŁOSTOCKI",10,"2009"
"kobieta",0.968321443694397,"25-34 lata","Podlaskie","BIAŁOSTOCKI",6,"2009"
"kobieta",1.6520316609062,"35-44 lata","Podlaskie","BIAŁOSTOCKI",5,"2009"
"kobieta",1.64344591148412,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",6,"2009"
"mężczyzna",0.457325246803836,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",4,"2009"
"kobieta",0.427542194009661,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",4,"2009"
"kobieta",0.416772701341407,"do 24 lat","Podlaskie","ŁOMŻYŃSKI",4,"2009"
"kobieta",0.651159150474745,"45-59 lat","Podlaskie","ŁOMŻYŃSKI",20,"2009"
"kobieta",0.974690960040286,"25-34 lata","Podlaskie","ŁOMŻYŃSKI",3,"2009"
"mężczyzna",1.12151691677173,"25-34 lata","Podlaskie","ŁOMŻYŃSKI",3,"2009"
"kobieta",0.343058176584768,"60-64 lata","Podlaskie","SUWALSKI",2,"2009"
"mężczyzna",0.624799155824994,"do 24 lat","Podlaskie","SUWALSKI",60,"2009"
"mężczyzna",0.463949639029788,"45-59 lat","Podlaskie","SUWALSKI",5,"2009"
"kobieta",0.777716972337214,"25-34 lata","Podlaskie","SUWALSKI",2,"2009"
"mężczyzna",0.894871069299513,"25-34 lata","Podlaskie","SUWALSKI",12,"2009"
"mężczyzna",0.894871069299513,"25-34 lata","Podlaskie","SUWALSKI",4,"2009"
"kobieta",0.777716972337214,"25-34 lata","Podlaskie","SUWALSKI",8,"2009"
"kobieta",0.799986731540552,"25-34 lata","Podlaskie","SUWALSKI",2,"2009"
"mężczyzna",0.890762365660476,"35-44 lata","Podlaskie","SUWALSKI",8,"2009"
"kobieta",1.60605919011294,"35-44 lata","Podlaskie","SUWALSKI",10,"2009"
"kobieta",0.776737965777151,"25-34 lata","Podlaskie","SUWALSKI",4,"2009"
"mężczyzna",0.864875529453162,"35-44 lata","Podlaskie","SUWALSKI",10,"2009"
"mężczyzna",0.867175177907153,"25-34 lata","Podlaskie","SUWALSKI",10,"2009"
"kobieta",0.753646952802092,"25-34 lata","Podlaskie","SUWALSKI",10,"2009"
"kobieta",0.584332169079917,"45-59 lat","Pomorskie","SŁUPSKI",5,"2009"
"mężczyzna",0.56965411272348,"60-64 lata","Pomorskie","SŁUPSKI",6,"2009"
"kobieta",1.44368622687056,"45-59 lat","Pomorskie","SŁUPSKI",0,"2009"
"kobieta",0.558489937483915,"do 24 lat","Pomorskie","SŁUPSKI",46,"2009"
"kobieta",0.783274801666649,"do 24 lat","Pomorskie","SŁUPSKI",18,"2009"
"kobieta",1.20474353664041,"45-59 lat","Pomorskie","SŁUPSKI",1,"2009"
"mężczyzna",1.34983651008697,"45-59 lat","Pomorskie","SŁUPSKI",0,"2009"
"kobieta",0.474154794725277,"35-44 lata","Pomorskie","SŁUPSKI",5,"2009"
"mężczyzna",0.829459169968804,"65+ lat","Pomorskie","SŁUPSKI",3,"2009"
"kobieta",0.781201687715555,"45-59 lat","Pomorskie","SŁUPSKI",7,"2009"
"mężczyzna",1.27115959138161,"25-34 lata","Pomorskie","SŁUPSKI",10,"2009"
"kobieta",1.01918196353164,"25-34 lata","Pomorskie","SŁUPSKI",20,"2009"
"mężczyzna",0.871878276899285,"35-44 lata","Pomorskie","SŁUPSKI",3,"2009"
"kobieta",0.726958172030811,"35-44 lata","Pomorskie","SŁUPSKI",10,"2009"
"kobieta",0.64830172330062,"do 24 lat","Pomorskie","SŁUPSKI",2,"2009"
"mężczyzna",0.691470256314659,"do 24 lat","Pomorskie","SŁUPSKI",5,"2009"
"mężczyzna",0.527045561722675,"35-44 lata","Pomorskie","SŁUPSKI",10,"2009"
"kobieta",0.439442165058873,"35-44 lata","Pomorskie","SŁUPSKI",6,"2009"
"mężczyzna",1.27077041704305,"45-59 lat","Pomorskie","SŁUPSKI",6,"2009"
"mężczyzna",1.45890382191109,"do 24 lat","Pomorskie","SŁUPSKI",6,"2009"
"kobieta",1.13417620291012,"45-59 lat","Pomorskie","SŁUPSKI",5,"2009"
"kobieta",0.5689356767984,"do 24 lat","Pomorskie","SŁUPSKI",7,"2009"
"mężczyzna",0.564935336709728,"25-34 lata","Pomorskie","SŁUPSKI",1,"2009"
"kobieta",1.0478386580863,"35-44 lata","Pomorskie","SŁUPSKI",5,"2009"
"kobieta",0.574574326016374,"do 24 lat","Pomorskie","SŁUPSKI",18,"2009"
"mężczyzna",0.871077423989609,"35-44 lata","Pomorskie","SŁUPSKI",15,"2009"
"kobieta",0.821235924713433,"25-34 lata","Pomorskie","SŁUPSKI",8,"2009"
"kobieta",1.82574370472168,"25-34 lata","Pomorskie","SŁUPSKI",1,"2009"
"kobieta",0.662477079933691,"35-44 lata","Pomorskie","SŁUPSKI",4,"2009"
"kobieta",0.506840680350982,"45-59 lat","Pomorskie","SŁUPSKI",10,"2009"
"kobieta",0.845825275254272,"45-59 lat","Pomorskie","SŁUPSKI",2,"2009"
"kobieta",1.34230925897574,"35-44 lata","Pomorskie","SŁUPSKI",4,"2009"
"mężczyzna",0.619141985955037,"35-44 lata","Pomorskie","SŁUPSKI",8,"2009"
"kobieta",0.516230692541105,"35-44 lata","Pomorskie","SŁUPSKI",10,"2009"
"mężczyzna",0.439959421838168,"25-34 lata","Pomorskie","SŁUPSKI",4,"2009"
"kobieta",0.443074800010051,"do 24 lat","Pomorskie","SŁUPSKI",3,"2009"
"kobieta",2.3324219858839,"45-59 lat","Pomorskie","GDAŃSKI",2,"2009"
"mężczyzna",3.00022107866824,"do 24 lat","Pomorskie","GDAŃSKI",20,"2009"
"mężczyzna",2.79313870030546,"25-34 lata","Pomorskie","GDAŃSKI",15,"2009"
"mężczyzna",3.00022107866824,"do 24 lat","Pomorskie","GDAŃSKI",10,"2009"
"mężczyzna",2.61332661721256,"45-59 lat","Pomorskie","GDAŃSKI",8,"2009"
"kobieta",0.365008371688907,"35-44 lata","Pomorskie","GDAŃSKI",10,"2009"
"mężczyzna",0.724863284114754,"45-59 lat","Pomorskie","GDAŃSKI",36,"2009"
"kobieta",0.755184690677642,"45-59 lat","Pomorskie","GDAŃSKI",7,"2009"
"mężczyzna",0.609392550544721,"35-44 lata","Pomorskie","GDAŃSKI",2,"2009"
"kobieta",0.508101768381505,"35-44 lata","Pomorskie","GDAŃSKI",3,"2009"
"kobieta",0.665006045734701,"do 24 lat","Pomorskie","GDAŃSKI",8,"2009"
"kobieta",0.665006045734701,"do 24 lat","Pomorskie","GDAŃSKI",10,"2009"
"kobieta",0.532283159136938,"25-34 lata","Pomorskie","GDAŃSKI",10,"2009"
"kobieta",0.558531566900122,"35-44 lata","Pomorskie","GDAŃSKI",4,"2009"
"mężczyzna",1.75383863650582,"45-59 lat","Pomorskie","GDAŃSKI",3,"2009"
"kobieta",1.56531976109654,"45-59 lat","Pomorskie","GDAŃSKI",10,"2009"
"mężczyzna",1.87451294384835,"25-34 lata","Pomorskie","GDAŃSKI",16,"2009"
"mężczyzna",1.19067352756088,"35-44 lata","Pomorskie","GDAŃSKI",1,"2009"
"kobieta",0.992764556692658,"35-44 lata","Pomorskie","GDAŃSKI",1,"2009"
"kobieta",0.995380523427062,"35-44 lata","Pomorskie","GDAŃSKI",3,"2009"
"kobieta",0.566361675053566,"45-59 lat","Pomorskie","GDAŃSKI",7,"2009"
"kobieta",0.683036105282093,"do 24 lat","Pomorskie","GDAŃSKI",7,"2009"
"mężczyzna",0.969769796650103,"45-59 lat","Pomorskie","GDAŃSKI",10,"2009"
"kobieta",0.482767263447814,"25-34 lata","Pomorskie","GDAŃSKI",14,"2009"
"mężczyzna",1.36512042458291,"45-59 lat","Pomorskie","GDAŃSKI",4,"2009"
"kobieta",1.1592587971666,"45-59 lat","Pomorskie","GDAŃSKI",7,"2009"
"kobieta",1.67312220365281,"do 24 lat","Pomorskie","GDAŃSKI",40,"2009"
"kobieta",0.944038173531978,"25-34 lata","Pomorskie","GDAŃSKI",3,"2009"
"mężczyzna",0.704860159774489,"45-59 lat","Pomorskie","GDAŃSKI",1,"2009"
"kobieta",0.620937075292808,"45-59 lat","Pomorskie","GDAŃSKI",10,"2009"
"kobieta",0.944038173531978,"25-34 lata","Pomorskie","GDAŃSKI",5,"2009"
"mężczyzna",2.3622741343161,"do 24 lat","Pomorskie","GDAŃSKI",2,"2009"
"mężczyzna",3.5263061145138,"25-34 lata","Pomorskie","GDAŃSKI",5,"2009"
"kobieta",3.06808343878475,"25-34 lata","Pomorskie","GDAŃSKI",16,"2009"
"kobieta",0.391050117054201,"25-34 lata","Pomorskie","GDAŃSKI",8,"2009"
"mężczyzna",0.44945401467595,"25-34 lata","Pomorskie","GDAŃSKI",6,"2009"
"mężczyzna",1.21350216213477,"35-44 lata","Pomorskie","GDAŃSKI",2,"2009"
"kobieta",1.01179870670086,"35-44 lata","Pomorskie","GDAŃSKI",1,"2009"
"mężczyzna",0.653486378396156,"35-44 lata","Pomorskie","GDAŃSKI",1,"2009"
"kobieta",0.591309952532403,"45-59 lat","Pomorskie","GDAŃSKI",2,"2009"
"mężczyzna",0.61984194536061,"35-44 lata","Pomorskie","GDAŃSKI",1,"2009"
"kobieta",0.516814307079469,"35-44 lata","Pomorskie","GDAŃSKI",10,"2009"
"kobieta",1.74578391985739,"do 24 lat","Pomorskie","GDAŃSKI",0,"2009"
"mężczyzna",0.955245121468713,"35-44 lata","Pomorskie","GDAŃSKI",10,"2009"
"kobieta",0.796468114092933,"35-44 lata","Pomorskie","GDAŃSKI",80,"2009"
"mężczyzna",0.801613929277889,"25-34 lata","Pomorskie","STAROGARDZKI",6,"2009"
"mężczyzna",3.31156799125106,"25-34 lata","Pomorskie","STAROGARDZKI",45,"2009"
"mężczyzna",0.945503161100788,"35-44 lata","Pomorskie","STAROGARDZKI",5,"2009"
"mężczyzna",1.42676595839733,"45-59 lat","Pomorskie","STAROGARDZKI",1,"2009"
"kobieta",1.25689027753753,"45-59 lat","Pomorskie","STAROGARDZKI",1,"2009"
"kobieta",1.36199421813306,"do 24 lat","Pomorskie","STAROGARDZKI",14,"2009"
"kobieta",1.78054723109393,"25-34 lata","Pomorskie","STAROGARDZKI",5,"2009"
"mężczyzna",2.04647452125651,"25-34 lata","Pomorskie","STAROGARDZKI",3,"2009"
"mężczyzna",1.36185013059154,"35-44 lata","Pomorskie","SŁUPSKI",2,"2009"
"kobieta",1.30746358571203,"25-34 lata","Pomorskie","SŁUPSKI",0,"2009"
"mężczyzna",1.97057175756985,"45-59 lat","Pomorskie","SŁUPSKI",3,"2009"
"mężczyzna",1.33932078915417,"45-59 lat","Pomorskie","SŁUPSKI",6,"2009"
"kobieta",1.17985663161611,"45-59 lat","Pomorskie","SŁUPSKI",2,"2009"
"kobieta",1.70285041809712,"do 24 lat","Pomorskie","SŁUPSKI",8,"2009"
"mężczyzna",3.19203728046012,"do 24 lat","Pomorskie","SŁUPSKI",20,"2009"
"kobieta",0.573454178798492,"25-34 lata","Pomorskie","SŁUPSKI",5,"2009"
"kobieta",1.90360493034743,"do 24 lat","Pomorskie","SŁUPSKI",2,"2009"
"mężczyzna",0.7854828544135,"do 24 lat","Pomorskie","SŁUPSKI",18,"2009"
"mężczyzna",0.484235830743397,"60-64 lata","Pomorskie","SŁUPSKI",0,"2009"
"kobieta",0.684598356666938,"35-44 lata","Pomorskie","SŁUPSKI",1,"2009"
"mężczyzna",0.777580761193814,"35-44 lata","Pomorskie","SŁUPSKI",2,"2009"
"mężczyzna",2.01287883129286,"25-34 lata","Pomorskie","SŁUPSKI",30,"2009"
"mężczyzna",2.01287883129286,"25-34 lata","Pomorskie","SŁUPSKI",30,"2009"
"kobieta",1.61387272943565,"25-34 lata","Pomorskie","SŁUPSKI",12,"2009"
"kobieta",1.61387272943565,"25-34 lata","Pomorskie","SŁUPSKI",20,"2009"
"kobieta",1.43677361293102,"45-59 lat","Pomorskie","SŁUPSKI",2,"2009"
"mężczyzna",1.63096152318507,"45-59 lat","Pomorskie","SŁUPSKI",1,"2009"
"mężczyzna",0.894904554191978,"25-34 lata","Pomorskie","SŁUPSKI",15,"2009"
"kobieta",0.717510678538328,"25-34 lata","Pomorskie","SŁUPSKI",7,"2009"
"mężczyzna",0.480420344947433,"45-59 lat","Pomorskie","SŁUPSKI",6,"2009"
"kobieta",0.423219840052968,"45-59 lat","Pomorskie","SŁUPSKI",0,"2009"
"kobieta",0.610820045492535,"do 24 lat","Pomorskie","SŁUPSKI",10,"2009"
"kobieta",0.610820045492535,"do 24 lat","Pomorskie","SŁUPSKI",7,"2009"
"kobieta",0.610820045492535,"do 24 lat","Pomorskie","SŁUPSKI",6,"2009"
"mężczyzna",1.99485735842667,"do 24 lat","Pomorskie","SŁUPSKI",5,"2009"
"kobieta",0.864692626981704,"do 24 lat","Pomorskie","SŁUPSKI",20,"2009"
"mężczyzna",2.18176235744518,"35-44 lata","Pomorskie","STAROGARDZKI",10,"2009"
"mężczyzna",3.31396105650139,"do 24 lat","Pomorskie","STAROGARDZKI",30,"2009"
"kobieta",1.81403068550686,"do 24 lat","Pomorskie","STAROGARDZKI",3,"2009"
"kobieta",0.586492016671477,"35-44 lata","Pomorskie","STAROGARDZKI",4,"2009"
"mężczyzna",0.578267236771668,"45-59 lat","Pomorskie","STAROGARDZKI",5,"2009"
"kobieta",0.708737291979423,"do 24 lat","Pomorskie","STAROGARDZKI",4,"2009"
"kobieta",0.551858077709766,"45-59 lat","Pomorskie","STAROGARDZKI",5,"2009"
"kobieta",1.75029403585415,"25-34 lata","Pomorskie","STAROGARDZKI",15,"2009"
"kobieta",2.02594795492866,"do 24 lat","Pomorskie","STAROGARDZKI",10,"2009"
"mężczyzna",2.01170296807171,"25-34 lata","Pomorskie","STAROGARDZKI",7,"2009"
"kobieta",2.02594795492866,"do 24 lat","Pomorskie","STAROGARDZKI",20,"2009"
"mężczyzna",1.62767023212688,"do 24 lat","Pomorskie","STAROGARDZKI",4,"2009"
"kobieta",0.508902337344489,"35-44 lata","Pomorskie","STAROGARDZKI",1,"2009"
"mężczyzna",0.61035271336976,"35-44 lata","Pomorskie","STAROGARDZKI",1,"2009"
"mężczyzna",1.22356082881583,"25-34 lata","Pomorskie","GDAŃSKI",5,"2009"
"kobieta",1.06456631827388,"25-34 lata","Pomorskie","GDAŃSKI",8,"2009"
"kobieta",0.697689435793731,"45-59 lat","Pomorskie","GDAŃSKI",5,"2009"
"mężczyzna",0.897445901234529,"do 24 lat","Pomorskie","GDAŃSKI",3,"2009"
"kobieta",0.581340005453278,"do 24 lat","Pomorskie","GDAŃSKI",1,"2009"
"kobieta",0.759465872363976,"25-34 lata","Pomorskie","GDAŃSKI",0,"2009"
"kobieta",1.61007966210535,"45-59 lat","Pomorskie","GDAŃSKI",2,"2009"
"mężczyzna",1.89599823411595,"45-59 lat","Pomorskie","GDAŃSKI",2,"2009"
"mężczyzna",0.60291683064178,"25-34 lata","Pomorskie","GDAŃSKI",3,"2009"
"kobieta",0.321032761420548,"25-34 lata","Pomorskie","GDAŃSKI",10,"2009"
"mężczyzna",0.40040335190253,"25-34 lata","Pomorskie","GDAŃSKI",8,"2009"
"kobieta",0.372894410679196,"do 24 lat","Pomorskie","GDAŃSKI",1,"2009"
"mężczyzna",0.566193440385575,"35-44 lata","Pomorskie","GDAŃSKI",3,"2009"
"kobieta",0.498488540783836,"35-44 lata","Pomorskie","GDAŃSKI",2,"2009"
"kobieta",0.698443759749557,"do 24 lat","Pomorskie","GDAŃSKI",10,"2009"
"mężczyzna",0.860012550986907,"do 24 lat","Pomorskie","GDAŃSKI",8,"2009"
"mężczyzna",0.599189044404649,"do 24 lat","Pomorskie","GDAŃSKI",30,"2009"
"kobieta",0.429232550317823,"35-44 lata","Pomorskie","GDAŃSKI",3,"2009"
"kobieta",0.561781632395913,"do 24 lat","Pomorskie","GDAŃSKI",7,"2009"
"mężczyzna",1.36922916236216,"do 24 lat","Pomorskie","GDAŃSKI",6,"2009"
"kobieta",0.770469639372381,"45-59 lat","Pomorskie","GDAŃSKI",6,"2009"
"mężczyzna",0.75137617115155,"35-44 lata","Pomorskie","GDAŃSKI",0,"2009"
"mężczyzna",1.14129357905298,"do 24 lat","Pomorskie","GDAŃSKI",10,"2009"
"mężczyzna",1.56408062938971,"25-34 lata","Pomorskie","GDAŃSKI",30,"2009"
"kobieta",1.57515597594518,"do 24 lat","Pomorskie","GDAŃSKI",4,"2009"
"mężczyzna",0.358795676353212,"25-34 lata","Pomorskie","GDAŃSKI",15,"2009"
"kobieta",1.74142930755802,"25-34 lata","Pomorskie","GDAŃSKI",5,"2009"
"mężczyzna",2.00151428045167,"25-34 lata","Pomorskie","GDAŃSKI",25,"2009"
"mężczyzna",2.51004656031437,"45-59 lat","Pomorskie","GDAŃSKI",10,"2009"
"mężczyzna",0.973482599494922,"35-44 lata","Pomorskie","GDAŃSKI",2,"2009"
"kobieta",0.811674232191354,"35-44 lata","Pomorskie","GDAŃSKI",7,"2009"
"kobieta",1.39445756449408,"25-34 lata","Pomorskie","SŁUPSKI",15,"2009"
"kobieta",0.358526106856347,"25-34 lata","Pomorskie","SŁUPSKI",10,"2009"
"mężczyzna",1.51396705006161,"45-59 lat","Pomorskie","SŁUPSKI",6,"2009"
"kobieta",1.02203243942428,"25-34 lata","Pomorskie","STAROGARDZKI",10,"2009"
"mężczyzna",0.864775949098425,"45-59 lat","Pomorskie","STAROGARDZKI",40,"2009"
"mężczyzna",1.68851997577616,"25-34 lata","Pomorskie","STAROGARDZKI",5,"2009"
"mężczyzna",1.88412327202554,"45-59 lat","Pomorskie","STAROGARDZKI",0,"2009"
"kobieta",0.937094694337193,"35-44 lata","Pomorskie","STAROGARDZKI",5,"2009"
"mężczyzna",1.61671359027711,"do 24 lat","Pomorskie","STAROGARDZKI",30,"2009"
"kobieta",0.896270671689126,"do 24 lat","Pomorskie","STAROGARDZKI",10,"2009"
"kobieta",0.597851738753527,"do 24 lat","Pomorskie","STAROGARDZKI",3,"2009"
"mężczyzna",2.26551497149093,"25-34 lata","Pomorskie","STAROGARDZKI",14,"2009"
"mężczyzna",2.0907538803762,"35-44 lata","Pomorskie","STAROGARDZKI",5,"2009"
"kobieta",1.89182761594233,"45-59 lat","Pomorskie","STAROGARDZKI",2,"2009"
"kobieta",1.97112466672912,"25-34 lata","Pomorskie","STAROGARDZKI",10,"2009"
"kobieta",2.28155721517315,"do 24 lat","Pomorskie","STAROGARDZKI",7,"2009"
"mężczyzna",2.60080878399008,"35-44 lata","Pomorskie","STAROGARDZKI",8,"2009"
"kobieta",1.34430066539263,"35-44 lata","Pomorskie","STAROGARDZKI",6,"2009"
"kobieta",0.826712746799474,"do 24 lat","Pomorskie","STAROGARDZKI",10,"2009"
"kobieta",0.826712746799474,"do 24 lat","Pomorskie","STAROGARDZKI",20,"2009"
"mężczyzna",0.714755584586285,"do 24 lat","Pomorskie","STAROGARDZKI",12,"2009"
"mężczyzna",1.07386634434324,"25-34 lata","Pomorskie","STAROGARDZKI",20,"2009"
"kobieta",0.934323748498996,"25-34 lata","Pomorskie","STAROGARDZKI",10,"2009"
"mężczyzna",3.52895238776963,"25-34 lata","Pomorskie","STAROGARDZKI",2,"2009"
"kobieta",0.697732753069014,"25-34 lata","Pomorskie","STAROGARDZKI",3,"2009"
"kobieta",1.14318009422949,"45-59 lat","Pomorskie","STAROGARDZKI",3,"2009"
"mężczyzna",0.485043712374564,"60-64 lata","Pomorskie","STAROGARDZKI",10,"2009"
"kobieta",0.437156069438786,"60-64 lata","Pomorskie","STAROGARDZKI",0,"2009"
"kobieta",2.00943089658707,"do 24 lat","Pomorskie","STAROGARDZKI",2,"2009"
"mężczyzna",0.998450195341083,"25-34 lata","Pomorskie","STAROGARDZKI",4,"2009"
"kobieta",0.800530820033221,"25-34 lata","Pomorskie","STAROGARDZKI",5,"2009"
"kobieta",1.14318009422949,"45-59 lat","Pomorskie","STAROGARDZKI",56,"2009"
"kobieta",0.901225451536518,"do 24 lat","Pomorskie","STAROGARDZKI",20,"2009"
"kobieta",0.901225451536518,"do 24 lat","Pomorskie","STAROGARDZKI",3,"2009"
"kobieta",0.954102758961096,"25-34 lata","Pomorskie","STAROGARDZKI",12,"2009"
"mężczyzna",0.973841095933096,"45-59 lat","Pomorskie","STAROGARDZKI",5,"2009"
